,SOC,SOH,Power,T,SEI_after,SEI_delta
10537,28,1.6667,0.78947,23,1.6667005246948298e-08,52.46948302
10538,28,1.6667,0.89474,23,1.66670053751452e-08,53.751452
10539,28,1.6667,1.0,23,1.6667005506606503e-08,55.066065
10550,28,1.7778,0.052632000000000005,23,1.77780044314813e-08,44.31481301
10551,28,1.7778,0.15789,23,1.77780045392758e-08,45.39275803
10552,28,1.7778,0.26316,23,1.7778004648525598e-08,46.48525602
10553,28,1.7778,0.36841999999999997,23,1.7778004761616e-08,47.61616002
10554,28,1.7778,0.47368000000000005,23,1.77780048771904e-08,48.77190402
10555,28,1.7778,0.57895,23,1.77780049966364e-08,49.96636401
10556,28,1.7778,0.68421,23,1.77780051191206e-08,51.19120601
10557,28,1.7778,0.78947,23,1.77780052446981e-08,52.44698102
10558,28,1.7778,0.89474,23,1.7778005372067898e-08,53.72067902
10559,28,1.7778,1.0,23,1.7778005503134e-08,55.03134002
10570,28,1.8889,0.052632000000000005,23,1.88890044268353e-08,44.26835299
10571,28,1.8889,0.15789,23,1.88890045344966e-08,45.34496598
10572,28,1.8889,0.26316,23,1.88890046447203e-08,46.447203
10573,28,1.8889,0.36841999999999997,23,1.88890047573074e-08,47.573074
10574,28,1.8889,0.47368000000000005,23,1.88890048738625e-08,48.73862499
10575,28,1.8889,0.57895,23,1.88890049934357e-08,49.93435698
10576,28,1.8889,0.68421,23,1.88890051153445e-08,51.15344498
10577,28,1.8889,0.78947,23,1.8889005240398402e-08,52.40398398
10578,28,1.8889,0.89474,23,1.88890053687145e-08,53.68714499
10579,28,1.8889,1.0,23,1.88890054994728e-08,54.99472798
10590,28,2.0,0.052632000000000005,23,2.0000004421998103e-08,44.21998099
10591,28,2.0,0.15789,23,2.00000045300227e-08,45.30022699
10592,28,2.0,0.26316,23,2.00000046400045e-08,46.40004501
10593,28,2.0,0.36841999999999997,23,2.0000004752920898e-08,47.52920901
10594,28,2.0,0.47368000000000005,23,2.0000004868800802e-08,48.68800799
10595,28,2.0,0.57895,23,2.0000004988405497e-08,49.884055
10596,28,2.0,0.68421,23,2.0000005111105e-08,51.11104999
10597,28,2.0,0.78947,23,2.0000005236497302e-08,52.36497298
10598,28,2.0,0.89474,23,2.00000053641408e-08,53.64140799
10599,28,2.0,1.0,23,2.00000054954578e-08,54.95457799
10610,27,1.0,0.052632000000000005,23,1.00000044515218e-08,44.515218
10611,27,1.0,0.15789,23,1.0000004557683e-08,45.57683
10612,27,1.0,0.26316,23,1.00000046684105e-08,46.684104999999995
10613,27,1.0,0.36841999999999997,23,1.00000047802565e-08,47.80256499
10614,27,1.0,0.47368000000000005,23,1.00000048965825e-08,48.965825
10615,27,1.0,0.57895,23,1.00000050156127e-08,50.156127000000005
10616,27,1.0,0.68421,23,1.0000005138706499e-08,51.38706501
10617,27,1.0,0.78947,23,1.00000052641977e-08,52.64197699
10618,27,1.0,0.89474,23,1.0000005394046401e-08,53.94046399
10619,27,1.0,1.0,23,1.00000055264705e-08,55.26470499
10630,27,1.1111,0.052632000000000005,23,1.11110044489879e-08,44.489878999999995
10631,27,1.1111,0.15789,23,1.11110045554915e-08,45.55491501
10632,27,1.1111,0.26316,23,1.11110046654721e-08,46.65472101
10633,27,1.1111,0.36841999999999997,23,1.11110047781366e-08,47.78136601
10634,27,1.1111,0.47368000000000005,23,1.11110048942257e-08,48.942257
10635,27,1.1111,0.57895,23,1.1111005013560601e-08,50.135606
10636,27,1.1111,0.68421,23,1.11110051358803e-08,51.35880301
10637,27,1.1111,0.78947,23,1.11110052616522e-08,52.61652201
10638,27,1.1111,0.89474,23,1.1111005390589801e-08,53.905898
10639,27,1.1111,1.0,23,1.11110055231872e-08,55.23187201
10650,27,1.2222,0.052632000000000005,23,1.2222004446286499e-08,44.46286501
10651,27,1.2222,0.15789,23,1.22220045530523e-08,45.530522999999995
10652,27,1.2222,0.26316,23,1.22220046634112e-08,46.63411199
10653,27,1.2222,0.36841999999999997,23,1.22220047755873e-08,47.75587299
10654,27,1.2222,0.47368000000000005,23,1.22220048919843e-08,48.919843
10655,27,1.2222,0.57895,23,1.22220050112396e-08,50.11239599
10656,27,1.2222,0.68421,23,1.22220051337472e-08,51.337472
10657,27,1.2222,0.78947,23,1.22220052592194e-08,52.59219399999999
10658,27,1.2222,0.89474,23,1.22220053883585e-08,53.883585
10659,27,1.2222,1.0,23,1.2222005520017301e-08,55.20017299
10670,27,1.3333,0.052632000000000005,23,1.33330044434787e-08,44.43478701
10671,27,1.3333,0.15789,23,1.33330045502559e-08,45.50255901
10672,27,1.3333,0.26316,23,1.33330046600107e-08,46.60010701
10673,27,1.3333,0.36841999999999997,23,1.3333004773536e-08,47.73536001
10674,27,1.3333,0.47368000000000005,23,1.33330048892064e-08,48.89206401
10675,27,1.3333,0.57895,23,1.33330050091299e-08,50.091299
10676,27,1.3333,0.68421,23,1.3333005130744e-08,51.30744
10677,27,1.3333,0.78947,23,1.3333005256998201e-08,52.569981999999996
10678,27,1.3333,0.89474,23,1.33330053856777e-08,53.856777
10679,27,1.3333,1.0,23,1.33330055180766e-08,55.18076601
10690,27,1.4444,0.052632000000000005,23,1.4444004440112299e-08,44.401123
10691,27,1.4444,0.15789,23,1.4444004547250899e-08,45.47250901
10692,27,1.4444,0.26316,23,1.4444004657696e-08,46.57696
10693,27,1.4444,0.36841999999999997,23,1.4444004770527601e-08,47.70527599
10694,27,1.4444,0.47368000000000005,23,1.4444004886392302e-08,48.863923
10695,27,1.4444,0.57895,23,1.44440050064425e-08,50.06442499
10696,27,1.4444,0.68421,23,1.44440051295093e-08,51.29509299
10697,27,1.4444,0.78947,23,1.44440052548199e-08,52.548199
10698,27,1.4444,0.89474,23,1.44440053829442e-08,53.82944199
10699,27,1.4444,1.0,23,1.4444005515792999e-08,55.15793001
10710,27,1.5556,0.052632000000000005,23,1.5556004436491098e-08,44.36491101
10711,27,1.5556,0.15789,23,1.55560045439477e-08,45.43947699
10712,27,1.5556,0.26316,23,1.55560046544279e-08,46.544278999999996
10713,27,1.5556,0.36841999999999997,23,1.5556004767320002e-08,47.67319998
10714,27,1.5556,0.47368000000000005,23,1.5556004883933698e-08,48.83933701
10715,27,1.5556,0.57895,23,1.5556005003999503e-08,50.03999499
10716,27,1.5556,0.68421,23,1.55560051263464e-08,51.26346401
10717,27,1.5556,0.78947,23,1.55560052519878e-08,52.519878000000006
10718,27,1.5556,0.89474,23,1.55560053810977e-08,53.810977
10719,27,1.5556,1.0,23,1.5556005513243202e-08,55.13243198
10730,27,1.6667,0.052632000000000005,23,1.66670044325349e-08,44.32534901
10731,27,1.6667,0.15789,23,1.6667004539833798e-08,45.39833802
10732,27,1.6667,0.26316,23,1.66670046506434e-08,46.506434000000006
10733,27,1.6667,0.36841999999999997,23,1.66670047643033e-08,47.643033
10734,27,1.6667,0.47368000000000005,23,1.6667004880753403e-08,48.807534000000004
10735,27,1.6667,0.57895,23,1.66670050005013e-08,50.005013
10736,27,1.6667,0.68421,23,1.6667005123564e-08,51.235640000000004
10737,27,1.6667,0.78947,23,1.66670052493392e-08,52.49339201
10738,27,1.6667,0.89474,23,1.66670053783972e-08,53.78397201
10739,27,1.6667,1.0,23,1.6667005510223697e-08,55.10223701
10750,27,1.7778,0.052632000000000005,23,1.77780044282308e-08,44.28230802
10751,27,1.7778,0.15789,23,1.77780045354132e-08,45.354132
10752,27,1.7778,0.26316,23,1.77780046471056e-08,46.47105601
10753,27,1.7778,0.36841999999999997,23,1.77780047605849e-08,47.60584902
10754,27,1.7778,0.47368000000000005,23,1.7778004877176203e-08,48.77176201
10755,27,1.7778,0.57895,23,1.77780049977062e-08,49.977062
10756,27,1.7778,0.68421,23,1.77780051202362e-08,51.20236203
10757,27,1.7778,0.78947,23,1.77780052461656e-08,52.461656000000005
10758,27,1.7778,0.89474,23,1.77780053752837e-08,53.75283703
10759,27,1.7778,1.0,23,1.77780055074568e-08,55.07456802
10770,27,1.8889,0.052632000000000005,23,1.8889004423460503e-08,44.23460498
10771,27,1.8889,0.15789,23,1.8889004531887503e-08,45.31887498
10772,27,1.8889,0.26316,23,1.88890046426993e-08,46.426992999999996
10773,27,1.8889,0.36841999999999997,23,1.88890047571884e-08,47.57188399
10774,27,1.8889,0.47368000000000005,23,1.8889004873964e-08,48.73963997
10775,27,1.8889,0.57895,23,1.88890049935427e-08,49.93542699
10776,27,1.8889,0.68421,23,1.88890051166953e-08,51.16695297
10777,27,1.8889,0.78947,23,1.8889005242259e-08,52.42258998
10778,27,1.8889,0.89474,23,1.88890053711097e-08,53.711096999999995
10779,27,1.8889,1.0,23,1.88890055036772e-08,55.03677198
10790,27,2.0,0.052632000000000005,23,2.00000044182745e-08,44.18274499
10791,27,2.0,0.15789,23,2.00000045271291e-08,45.27129099
10792,27,2.0,0.26316,23,2.00000046379092e-08,46.37909199
10793,27,2.0,0.36841999999999997,23,2.00000047524522e-08,47.52452201
10794,27,2.0,0.47368000000000005,23,2.00000048698163e-08,48.69816298
10795,27,2.0,0.57895,23,2.00000049893788e-08,49.89378801
10796,27,2.0,0.68421,23,2.00000051121113e-08,51.12111301
10797,27,2.0,0.78947,23,2.0000005238220302e-08,52.38220299
10798,27,2.0,0.89474,23,2.00000053670892e-08,53.67089198
10799,27,2.0,1.0,23,2.00000054989248e-08,54.98924801
10810,26,1.0,0.052632000000000005,23,1.0000004449416501e-08,44.49416499
10811,26,1.0,0.15789,23,1.00000045567057e-08,45.56705699
10812,26,1.0,0.26316,23,1.0000004666801301e-08,46.668013
10813,26,1.0,0.36841999999999997,23,1.00000047800152e-08,47.800152000000004
10814,26,1.0,0.47368000000000005,23,1.00000048971665e-08,48.97166499
10815,26,1.0,0.57895,23,1.0000005017161199e-08,50.171611999999996
10816,26,1.0,0.68421,23,1.00000051405467e-08,51.405467
10817,26,1.0,0.78947,23,1.0000005266701699e-08,52.66701701
10818,26,1.0,0.89474,23,1.00000053962161e-08,53.962161
10819,26,1.0,1.0,23,1.00000055298586e-08,55.298586
10830,26,1.1111,0.052632000000000005,23,1.1111004446854401e-08,44.468544
10831,26,1.1111,0.15789,23,1.11110045547834e-08,45.54783401
10832,26,1.1111,0.26316,23,1.11110046647884e-08,46.647884000000005
10833,26,1.1111,0.36841999999999997,23,1.1111004778064799e-08,47.78064801
10834,26,1.1111,0.47368000000000005,23,1.11110048939822e-08,48.93982201
10835,26,1.1111,0.57895,23,1.11110050142584e-08,50.142584
10836,26,1.1111,0.68421,23,1.11110051375004e-08,51.375004
10837,26,1.1111,0.78947,23,1.11110052637182e-08,52.63718201
10838,26,1.1111,0.89474,23,1.1111005393348e-08,53.93348001
10839,26,1.1111,1.0,23,1.11110055263426e-08,55.26342601
10850,26,1.2222,0.052632000000000005,23,1.22220044439911e-08,44.43991099
10851,26,1.2222,0.15789,23,1.2222004551439e-08,45.51439
10852,26,1.2222,0.26316,23,1.22220046618261e-08,46.61826099
10853,26,1.2222,0.36841999999999997,23,1.2222004775627001e-08,47.75626999
10854,26,1.2222,0.47368000000000005,23,1.22220048921681e-08,48.921681
10855,26,1.2222,0.57895,23,1.22220050119478e-08,50.119478
10856,26,1.2222,0.68421,23,1.22220051352049e-08,51.35204899
10857,26,1.2222,0.78947,23,1.2222005261145e-08,52.61145001
10858,26,1.2222,0.89474,23,1.2222005390924001e-08,53.90923999
10859,26,1.2222,1.0,23,1.2222005523614e-08,55.23614
10870,26,1.3333,0.052632000000000005,23,1.33330044407927e-08,44.40792701
10871,26,1.3333,0.15789,23,1.33330045481001e-08,45.48100101
10872,26,1.3333,0.26316,23,1.33330046587046e-08,46.58704601
10873,26,1.3333,0.36841999999999997,23,1.33330047727287e-08,47.727287
10874,26,1.3333,0.47368000000000005,23,1.33330048892381e-08,48.89238101
10875,26,1.3333,0.57895,23,1.33330050099293e-08,50.09929301
10876,26,1.3333,0.68421,23,1.33330051324517e-08,51.324517
10877,26,1.3333,0.78947,23,1.33330052589619e-08,52.58961901
10878,26,1.3333,0.89474,23,1.3333005388866299e-08,53.88866301
10879,26,1.3333,1.0,23,1.33330055215061e-08,55.215061
10890,26,1.4444,0.052632000000000005,23,1.44440044373254e-08,44.373253999999996
10891,26,1.4444,0.15789,23,1.4444004545205101e-08,45.45205099
10892,26,1.4444,0.26316,23,1.4444004656268799e-08,46.56268801
10893,26,1.4444,0.36841999999999997,23,1.4444004769879499e-08,47.698795000000004
10894,26,1.4444,0.47368000000000005,23,1.4444004886985701e-08,48.86985699
10895,26,1.4444,0.57895,23,1.44440050068455e-08,50.068455
10896,26,1.4444,0.68421,23,1.4444005129949201e-08,51.29949199
10897,26,1.4444,0.78947,23,1.44440052565371e-08,52.565371
10898,26,1.4444,0.89474,23,1.44440053861204e-08,53.86120399
10899,26,1.4444,1.0,23,1.44440055189844e-08,55.18984401
10910,26,1.5556,0.052632000000000005,23,1.55560044335451e-08,44.335451
10911,26,1.5556,0.15789,23,1.5556004541448502e-08,45.41448498
10912,26,1.5556,0.26316,23,1.55560046525875e-08,46.52587499
10913,26,1.5556,0.36841999999999997,23,1.55560047669451e-08,47.669451
10914,26,1.5556,0.47368000000000005,23,1.5556004884447e-08,48.84446999
10915,26,1.5556,0.57895,23,1.55560050039053e-08,50.039053
10916,26,1.5556,0.68421,23,1.55560051276273e-08,51.276272999999996
10917,26,1.5556,0.78947,23,1.55560052534598e-08,52.53459798
10918,26,1.5556,0.89474,23,1.55560053835348e-08,53.835347999999996
10919,26,1.5556,1.0,23,1.55560055170987e-08,55.170987
10930,26,1.6667,0.052632000000000005,23,1.66670044294585e-08,44.294585
10931,26,1.6667,0.15789,23,1.6667004537438498e-08,45.37438502
10932,26,1.6667,0.26316,23,1.6667004649299698e-08,46.49299701
10933,26,1.6667,0.36841999999999997,23,1.6667004763266598e-08,47.63266601
10934,26,1.6667,0.47368000000000005,23,1.66670048807904e-08,48.80790401
10935,26,1.6667,0.57895,23,1.66670050015645e-08,50.01564501
10936,26,1.6667,0.68421,23,1.666700512491e-08,51.24910001
10937,26,1.6667,0.78947,23,1.6667005251341302e-08,52.51341299
10938,26,1.6667,0.89474,23,1.66670053810323e-08,53.810323
10939,26,1.6667,1.0,23,1.66670055140544e-08,55.14054401
10950,26,1.7778,0.052632000000000005,23,1.77780044247378e-08,44.247378000000005
10951,26,1.7778,0.15789,23,1.77780045334956e-08,45.334956
10952,26,1.7778,0.26316,23,1.77780046450303e-08,46.45030301
10953,26,1.7778,0.36841999999999997,23,1.77780047598704e-08,47.59870403
10954,26,1.7778,0.47368000000000005,23,1.77780048774016e-08,48.77401601
10955,26,1.7778,0.57895,23,1.77780049976398e-08,49.97639801
10956,26,1.7778,0.68421,23,1.77780051211678e-08,51.211678000000006
10957,26,1.7778,0.78947,23,1.77780052479481e-08,52.47948102
10958,26,1.7778,0.89474,23,1.77780053787454e-08,53.78745401
10959,26,1.7778,1.0,23,1.77780055108424e-08,55.10842402
10970,26,1.8889,0.052632000000000005,23,1.88890044197222e-08,44.19722197
10971,26,1.8889,0.15789,23,1.88890045286469e-08,45.28646899
10972,26,1.8889,0.26316,23,1.8889004640671302e-08,46.40671298
10973,26,1.8889,0.36841999999999997,23,1.88890047557903e-08,47.55790298
10974,26,1.8889,0.47368000000000005,23,1.88890048727001e-08,48.72700098
10975,26,1.8889,0.57895,23,1.88890049937282e-08,49.93728199
10976,26,1.8889,0.68421,23,1.88890051177308e-08,51.17730798
10977,26,1.8889,0.78947,23,1.88890052440947e-08,52.44094697
10978,26,1.8889,0.89474,23,1.88890053750271e-08,53.75027098
10979,26,1.8889,1.0,23,1.88890055079429e-08,55.07942899
10990,26,2.0,0.052632000000000005,23,2.0000004414383902e-08,44.14383898
10991,26,2.0,0.15789,23,2.00000045233184e-08,45.233184
10992,26,2.0,0.26316,23,2.00000046363245e-08,46.363245
10993,26,2.0,0.36841999999999997,23,2.0000004750217397e-08,47.502174
10994,26,2.0,0.47368000000000005,23,2.00000048677726e-08,48.677726
10995,26,2.0,0.57895,23,2.00000049894438e-08,49.89443801
10996,26,2.0,0.68421,23,2.00000051134178e-08,51.13417799
10997,26,2.0,0.78947,23,2.00000052413743e-08,52.41374299
10998,26,2.0,0.89474,23,2.0000005370226602e-08,53.70226598
10999,26,2.0,1.0,23,2.0000005503554002e-08,55.03553998
11010,25,1.0,0.052632000000000005,23,1.00000044472433e-08,44.472433
11011,25,1.0,0.15789,23,1.0000004555009701e-08,45.55009699
11012,25,1.0,0.26316,23,1.00000046657965e-08,46.657965000000004
11013,25,1.0,0.36841999999999997,23,1.00000047799291e-08,47.79929099
11014,25,1.0,0.47368000000000005,23,1.0000004898059901e-08,48.98059899
11015,25,1.0,0.57895,23,1.00000050183596e-08,50.183596
11016,25,1.0,0.68421,23,1.0000005141850699e-08,51.418507
11017,25,1.0,0.78947,23,1.00000052687447e-08,52.68744699
11018,25,1.0,0.89474,23,1.0000005399125899e-08,53.991259
11019,25,1.0,1.0,23,1.00000055337368e-08,55.337368000000005
11030,25,1.1111,0.052632000000000005,23,1.11110044444364e-08,44.444364
11031,25,1.1111,0.15789,23,1.1111004552694701e-08,45.526947
11032,25,1.1111,0.26316,23,1.11110046629866e-08,46.62986601
11033,25,1.1111,0.36841999999999997,23,1.11110047769718e-08,47.76971801
11034,25,1.1111,0.47368000000000005,23,1.11110048946687e-08,48.946687
11035,25,1.1111,0.57895,23,1.1111005015226801e-08,50.152268
11036,25,1.1111,0.68421,23,1.11110051391132e-08,51.391132
11037,25,1.1111,0.78947,23,1.11110052663747e-08,52.66374701
11038,25,1.1111,0.89474,23,1.11110053967899e-08,53.96789901
11039,25,1.1111,1.0,23,1.11110055299524e-08,55.299524
11050,25,1.2222,0.052632000000000005,23,1.22220044414196e-08,44.414196000000004
11051,25,1.2222,0.15789,23,1.22220045493046e-08,45.493046
11052,25,1.2222,0.26316,23,1.2222004660414299e-08,46.60414301
11053,25,1.2222,0.36841999999999997,23,1.22220047745345e-08,47.745345
11054,25,1.2222,0.47368000000000005,23,1.22220048919074e-08,48.91907399
11055,25,1.2222,0.57895,23,1.22220050124676e-08,50.124676
11056,25,1.2222,0.68421,23,1.22220051368576e-08,51.368576000000004
11057,25,1.2222,0.78947,23,1.22220052638109e-08,52.638109
11058,25,1.2222,0.89474,23,1.22220053940175e-08,53.94017499
11059,25,1.2222,1.0,23,1.22220055275619e-08,55.27561899999999
11070,25,1.3333,0.052632000000000005,23,1.33330044379095e-08,44.379095
11071,25,1.3333,0.15789,23,1.33330045464109e-08,45.464109
11072,25,1.3333,0.26316,23,1.33330046575827e-08,46.57582701
11073,25,1.3333,0.36841999999999997,23,1.33330047718181e-08,47.718181
11074,25,1.3333,0.47368000000000005,23,1.33330048890203e-08,48.89020301
11075,25,1.3333,0.57895,23,1.3333005009959e-08,50.09959001
11076,25,1.3333,0.68421,23,1.33330051343176e-08,51.34317601
11077,25,1.3333,0.78947,23,1.33330052607665e-08,52.60766501
11078,25,1.3333,0.89474,23,1.3333005391288901e-08,53.912889
11079,25,1.3333,1.0,23,1.3333005524547901e-08,55.245479
11090,25,1.4444,0.052632000000000005,23,1.44440044343655e-08,44.343655
11091,25,1.4444,0.15789,23,1.4444004542831702e-08,45.428317
11092,25,1.4444,0.26316,23,1.44440046544688e-08,46.54468799
11093,25,1.4444,0.36841999999999997,23,1.44440047686504e-08,47.68650401
11094,25,1.4444,0.47368000000000005,23,1.44440048864807e-08,48.86480701
11095,25,1.4444,0.57895,23,1.44440050073789e-08,50.07378899
11096,25,1.4444,0.68421,23,1.4444005131416801e-08,51.31416799
11097,25,1.4444,0.78947,23,1.4444005258607302e-08,52.586073
11098,25,1.4444,0.89474,23,1.4444005388932499e-08,53.889325
11099,25,1.4444,1.0,23,1.4444005523298902e-08,55.232989
11110,25,1.5556,0.052632000000000005,23,1.55560044302531e-08,44.302531
11111,25,1.5556,0.15789,23,1.55560045392759e-08,45.39275898
11112,25,1.5556,0.26316,23,1.555600465075e-08,46.5075
11113,25,1.5556,0.36841999999999997,23,1.55560047659709e-08,47.659709
11114,25,1.5556,0.47368000000000005,23,1.55560048835117e-08,48.835117
11115,25,1.5556,0.57895,23,1.5556005004535698e-08,50.04535701
11116,25,1.5556,0.68421,23,1.555600512871e-08,51.2871
11117,25,1.5556,0.78947,23,1.55560052568525e-08,52.56852499
11118,25,1.5556,0.89474,23,1.55560053859446e-08,53.85944598
11119,25,1.5556,1.0,23,1.55560055199187e-08,55.19918701
11130,25,1.6667,0.052632000000000005,23,1.6667004425886602e-08,44.25886599
11131,25,1.6667,0.15789,23,1.66670045346385e-08,45.34638499
11132,25,1.6667,0.26316,23,1.66670046473769e-08,46.473769
11133,25,1.6667,0.36841999999999997,23,1.66670047618855e-08,47.61885501
11134,25,1.6667,0.47368000000000005,23,1.66670048800155e-08,48.80015502
11135,25,1.6667,0.57895,23,1.66670050015215e-08,50.01521501
11136,25,1.6667,0.68421,23,1.66670051259096e-08,51.259096
11137,25,1.6667,0.78947,23,1.6667005253223197e-08,52.53223201
11138,25,1.6667,0.89474,23,1.66670053840043e-08,53.84004301
11139,25,1.6667,1.0,23,1.66670055178522e-08,55.17852199
11150,25,1.7778,0.052632000000000005,23,1.77780044210524e-08,44.210524
11151,25,1.7778,0.15789,23,1.77780045297831e-08,45.29783101
11152,25,1.7778,0.26316,23,1.77780046425383e-08,46.425383000000004
11153,25,1.7778,0.36841999999999997,23,1.77780047581452e-08,47.58145202
11154,25,1.7778,0.47368000000000005,23,1.77780048767123e-08,48.76712301
11155,25,1.7778,0.57895,23,1.7778004998318498e-08,49.98318502
11156,25,1.7778,0.68421,23,1.7778005122805e-08,51.22805002
11157,25,1.7778,0.78947,23,1.77780052504574e-08,52.504574
11158,25,1.7778,0.89474,23,1.77780053807462e-08,53.80746202
11159,25,1.7778,1.0,23,1.7778005515200902e-08,55.152009
11170,25,1.8889,0.052632000000000005,23,1.8889004415908598e-08,44.159086
11171,25,1.8889,0.15789,23,1.88890045255295e-08,45.255295000000004
11172,25,1.8889,0.26316,23,1.88890046382725e-08,46.382725
